,flight_number,airline_code,departure_airport,arrival_airport,flighthistory_id,aircraft_id,original_departure_utc,published_dept_time,published_arr_time,present_condition,dewpoint,temperature,visibility,wind_speed,knots,bearing,altitude,callsign,ground_speed,latitude_degrees,longitude_degrees
14449,2065.0,VX,SFO,SEA,306471833.0,VRD746,2013-08-19 23:40:00+00,18:20:00,20:20:00,Thunderstorm in the vicinity,57.0,73.0,10.0,4.6,4.6,220.0,17356.29723,UAL537,475,36.38000107,-108.8000031
14450,1495.0,AA,SAN,DFW,306569220.0,AAL872,2013-08-20 20:55:00+00,15:40:00,18:40:00,Thunderstorm Rain,50.0,60.0,10.0,8.06,8.06,290.0,17356.29723,UAL587,448,38.54999924,-104.5999985
14451,60.0,AA,DFW,SAN,306520645.0,AAL623,2013-08-20 14:15:00+00,22:05:00,01:00:00,Light Drizzle,59.0,75.0,5.9,11.51,11.51,310.0,17356.29723,AAL1569,358,34.84999847,-97.52999878
14452,77.0,9K,STL,UIN,307475315.0,KAP16,2013-08-29 14:25:00+00,14:25:00,15:15:00,Mist,50.0,51.0,4.35,4.6,4.6,990.0,9000.0,AAL1602,443,36.34999847,-107.7200012
14453,516.0,DL,BOS,SLC,306405734.0,DAL1215,2013-08-19 21:40:00+00,21:40:00,02:57:00,Mist,51.0,62.0,10.0,0.0,0.0,260.0,17356.29723,EGF3754,376,32.65000153,-98.12999725
14454,1643.0,EV,ORD,RIC,306568254.0,EGF3157,2013-08-20 21:45:00+00,02:08:00,04:11:00,Mist,39.0,44.0,9.0,5.75,5.75,330.0,17356.29723,SWA2247,315,38.90000153,-121.3300018
14455,1500.0,OO,LAX,SLC,306544703.0,SKW6466,2013-08-20 14:00:00+00,01:55:00,03:35:00,Showers in the vicinity,60.0,60.0,2.0,8.06,8.06,250.0,17356.29723,SWA4O16,466,41.11999893,-102.3799973
14456,1683.0,MQ,DFW,SJT,306573459.0,ASQ2529,2013-08-20 13:20:00+00,18:25:00,19:20:00,Mist,59.0,104.0,6.21,20.71,20.71,330.0,17356.29723,AAL1224,447,37.54999924,-111.3700027
14457,7772.0,MQ,EWR,ORD,306424426.0,UAL1528,2013-08-19 15:00:00+00,15:20:00,17:35:00,Haze,75.0,77.0,5.59,0.0,0.0,990.0,17356.29723,ASQ6026,252,44.09999847,-102.9499969
14458,630.0,AA,LAX,IAD,306443460.0,UAL1136,2013-08-19 14:00:00+00,16:05:00,21:00:00,Thunderstorm Rain,64.0,80.0,10.0,0.0,0.0,100.0,17356.29723,AWE478,445,36.66999817,-107.9800034
14459,879.0,AA,IAH,DFW,306333738.0,SKW5167,2013-08-19 00:20:00+00,01:00:00,02:15:00,Light Rain,77.0,86.0,5.9,8.06,8.06,310.0,17356.29723,SWA60O,412,39.70000076,-105.4800034
14460,865.0,MQ,JLN,DFW,306438531.0,EGF3219,2013-08-19 11:30:00+00,11:30:00,12:45:00,Widespread Dust,75.0,86.0,6.21,0.0,0.0,210.0,17356.29723,SWA168,253,40.04999924,-104.8300018
14461,4112.0,S5,LGA,ORD,306545881.0,AAL317,2013-08-20 13:45:00+00,11:15:00,13:52:00,Showers in the vicinity,50.0,68.0,10.0,9.21,9.21,50.0,17356.29723,SWA443,142,37.66999817,-122.1500015
14462,877.0,AA,DFW,DEN,306520107.0,AAL1241,2013-08-20 15:15:00+00,19:15:00,21:20:00,Light Rain,73.0,86.0,6.21,2.24,2.24,250.0,17356.29723,SWA2879,458,37.36999893,-106.4700012
14463,1643.0,AA,MSP,ORD,306554898.0,GJS3625,2013-08-20 10:55:00+00,13:15:00,14:40:00,Light Snow,46.0,91.0,6.21,13.81,13.81,330.0,2000.0,SWA2247,294,38.90000153,-121.3499985
14464,1159.0,DL,DEN,ATL,306417704.0,TRS584,2013-08-19 21:15:00+00,20:45:00,23:47:00,Mist,57.0,59.0,8.06287664,4.6,4.6,260.0,6000.0,ASA600,481,42.75,-120.5800018
14465,341.0,EV,DFW,TXK,306319439.0,ASQ2508,2013-08-19 01:50:00+00,21:05:00,22:00:00,Mist,48.0,64.0,10.0,8.06,8.06,210.0,17356.29723,ASQ4217,402,41.02999878,-86.59999847
14466,1714.0,DL,LAX,CVG,306342250.0,DAL1936,2013-08-19 05:55:00+00,05:55:00,10:12:00,Light Rain,77.0,82.0,5.9,5.75,5.75,260.0,17356.29723,AAL1473,467,40.20000076,-81.55000305
14467,232.0,S5,LGA,ORD,306445210.0,AAL337,2013-08-19 17:59:00+00,14:15:00,16:55:00,Mist,78.0,86.0,5.9,4.6,4.6,100.0,17356.29723,ASQ4628,429,39.47000122,-86.12999725
14468,590.0,DL,JFK,SFO,306337388.0,AAL177,2013-08-18 21:55:00+00,17:59:00,00:24:00,Mist,55.24135887,69.7258681,5.9,5.75,5.75,10.0,17356.29723,AAL326,466,40.61999893,-87.37000275
14469,329.0,AA,ORD,LGA,306560132.0,AAL336,2013-08-21 01:20:00+00,16:30:00,18:40:00,Freezing Fog,60.0,80.0,5.9,0.0,0.0,210.0,17356.29723,TRS624,456,37.95000076,-85.52999878
14470,202.0,MQ,EYW,MIA,306792394.0,MRA686,2013-08-19 23:45:00+00,10:30:00,11:15:00,Mist,23.0,24.0,3.0,9.21,9.21,260.0,17356.29723,SWA4O37,261,37.72999954,-122.1299973
14471,7716.0,MQ,RDU,LGA,306467810.0,EGF3416,2013-08-19 21:55:00+00,18:15:00,19:50:00,Light Drizzle,50.0,71.0,10.0,20.71,20.71,330.0,17356.29723,SKW551O,416,40.68000031,-122.1999969
14472,792.0,AA,LAX,DFW,306443356.0,SKW5614,2013-08-19 14:51:00+00,13:00:00,16:00:00,Light Rain,77.0,82.0,5.9,1.15,1.15,990.0,17356.29723,SKW2581,408,38.06999969,-119.6999969
14473,452.0,AA,DFW,ORD,306419172.0,UAL641,2013-08-19 19:55:00+00,16:05:00,18:25:00,Light Rain Showers,62.0,84.0,8.06287664,0.0,0.0,320.0,17356.29723,DAL330,468,35.95000076,-83.05000305
14474,8707.0,RP,CMH,DTW,306413435.0,CHQ6121,2013-08-19 14:22:00+00,14:15:00,15:27:00,Mist,48.0,75.0,10.0,17.26,17.26,80.0,17356.29723,JBU3O6,135,40.77000046,-74.12000275
14475,657.0,RP,GRR,DTW,308112865.0,DAL2381,2013-09-05 22:10:00+00,14:18:00,15:14:00,Light Rain Showers,71.0,77.0,10.0,4.6,4.6,190.0,17356.29723,UAL1595,197,40.65000153,-74.18000031
14476,2301.0,AA,SAT,DFW,306318919.0,AAL1318,2013-08-18 21:00:00+00,23:55:00,01:05:00,Light Rain,71.0,84.0,7.0,2.3,2.3,130.0,17356.29723,VRD351,423,40.79999924,-102.5999985
14477,639.0,VX,BOS,LAX,306507251.0,AAL25,2013-08-20 10:55:00+00,21:50:00,04:05:00,Patches Fog,37.0,89.0,6.21,11.18,11.18,240.0,17356.29723,AAL2320,432,36.68000031,-84.06999969
14478,4316.0,DL,DTW,EWR,306321483.0,ASQ5O33,2013-08-18 23:46:00+00,18:00:00,19:42:00,Mist,41.0,46.0,10.0,0.0,0.0,310.0,17356.29723,JIA4684,346,36.65000153,-78.05000305
14479,5962.0,DL,MSP,MOT,306454431.0,SKW4580,2013-08-19 20:05:00+00,00:40:00,02:14:00,Light Rain,57.0,62.0,5.9,16.11,16.11,120.0,17356.29723,AWE1730,302,37.63000107,-77.55000305
14480,768.0,9E,JFK,MSP,306538920.0,FLG3542,2013-08-20 22:20:00+00,12:15:00,15:30:00,Mist,32.0,87.0,5.9,19.56,19.56,50.0,12000.0,GJS6257,287,41.38000107,-73.83000183
14481,427.0,S5,LGA,BOS,306444854.0,TCF5894,2013-08-19 23:00:00+00,10:00:00,11:06:00,Light Drizzle,44.0,104.0,6.21,9.21,9.21,250.0,17356.29723,UAL217,457,38.0,-103.4000015
14482,791.0,CP,SFO,LAX,306471575.0,SWA3235,2013-08-19 14:40:00+00,15:00:00,16:28:00,Mist,62.0,82.0,10.0,23.02,23.02,230.0,17356.29723,ASQ6134,396,40.97000122,-87.34999847
14483,780.0,AA,JFK,BOS,306437802.0,JBU118,2013-08-19 17:54:00+00,19:45:00,21:05:00,Mist,59.0,73.0,15.0,11.51,11.51,120.0,17356.29723,RPA4882,264,40.52999878,-74.56999969
14484,23.0,MQ,CVG,ORD,306416029.0,LOF3351,2013-08-19 09:55:00+00,10:00:00,11:15:00,Haze,60.0,69.0,10.0,10.36,10.36,990.0,17356.29723,LOF3350,422,39.06999969,-79.76999664
14485,428.0,DL,ATL,RIC,306399741.0,DAL1978,2013-08-20 02:05:00+00,18:29:00,20:04:00,Mist,50.0,66.0,5.9,13.81,13.81,240.0,17356.29723,ASQ4114,434,32.16999817,-97.31999969
14486,1133.0,AA,JFK,LAX,306438001.0,DAL12O,2013-08-20 13:00:00+00,19:25:00,01:40:00,Mist,53.0,53.0,5.0,0.0,0.0,320.0,24000.0,EGF3719,428,40.88000107,-85.02999878
14487,380.0,WN,PHL,DEN,306563797.0,SWA344,2013-08-20 18:05:00+00,11:20:00,15:25:00,Light Rain Showers,75.0,77.0,3.11,0.0,0.0,290.0,17356.29723,TRS379,393,39.47999954,-82.55000305
14488,40.0,VX,IAD,SFO,306535254.0,UAL1417,2013-08-20 21:30:00+00,14:00:00,19:45:00,Rain,71.0,73.0,10.0,0.0,0.0,170.0,17356.29723,ASQ4638,281,40.88000107,-75.09999847
14489,894.0,AA,ORD,TUL,306377975.0,ASQ5973,2013-08-18 20:58:00+00,23:25:00,01:20:00,Rain,46.0,50.0,10.0,3.45,3.45,270.0,17356.29723,SWA533,469,37.33000183,-75.97000122
14490,1927.0,EV,XNA,ATL,306585218.0,ASQ4926,2013-08-20 22:45:00+00,18:20:00,20:05:00,Light Rain,60.0,64.0,5.9,9.21,9.21,360.0,17356.29723,JIA9343,392,39.86999893,-81.43000031
14491,8626.0,DL,ATL,RSW,306399757.0,DAL856,2013-08-19 23:55:00+00,15:01:00,16:44:00,Mist,71.0,75.0,6.0,0.0,0.0,30.0,39000.0,AAL294,440,39.02999878,-85.98000336
14492,3597.0,DL,MSP,DEN,306454179.0,DAL2429,2013-08-20 00:15:00+00,00:15:00,02:24:00,Light Drizzle,62.0,73.0,10.0,8.06,8.06,270.0,17356.29723,ASQ5236,467,40.36999893,-82.37000275
14493,8501.0,AA,RDU,ORD,306567866.0,AAL857,2013-08-20 22:35:00+00,11:50:00,13:55:00,Light Rain,46.0,69.0,10.0,0.0,0.0,350.0,17356.29723,GJS3693,402,38.95000076,-78.09999847
14494,979.0,DL,OAK,SLC,306558575.0,DAL1408,2013-08-20 13:15:00+00,20:20:00,21:59:00,Mist,62.0,71.0,5.9,8.06,8.06,270.0,17356.29723,DAL1275,454,40.20000076,-83.31999969
14495,5142.0,DL,PDX,SLC,306593415.0,AMF712,2013-08-18 17:10:00+00,20:30:00,22:18:00,Fog,59.0,62.0,5.0,0.0,0.0,250.0,17356.29723,DAL2199,489,37.43000031,-79.72000122
14496,5151.0,EV,LFT,ATL,306343558.0,ASQ5071,2013-08-18 21:56:00+00,23:16:00,01:00:00,Light Rain,50.0,51.0,10.0,5.75,5.75,290.0,17356.29723,UAL282,420,47.56999969,-114.2799988
14497,1056.0,OO,SFO,LAX,306368980.0,UAL353,2013-08-18 23:55:00+00,17:30:00,18:58:00,Light Rain Showers,23.0,84.0,10.0,4.6,4.6,260.0,17356.29723,CHQ4758,393,40.79999924,-75.75
14498,9612.0,DL,ATL,CLT,306500827.0,DAL2O87,2013-08-20 21:36:00+00,16:05:00,17:17:00,Fog,44.0,51.0,10.0,13.81,13.81,250.0,17356.29723,UAL1484,430,40.45000076,-96.19999695
14499,9893.0,B6,JFK,BUF,306538654.0,JBU2402,2013-08-20 18:25:00+00,16:30:00,17:52:00,Rain Showers reported recently,75.0,82.0,10.0,3.45,3.45,10.0,17356.29723,ASA449,286,47.20000076,-122.4700012
14500,306.0,DL,MSP,MSN,306554872.0,DAL725,2013-08-20 18:40:00+00,00:45:00,01:46:00,Showers reported recently,53.0,55.0,8.06287664,37.98,37.98,150.0,17356.29723,SWA130,417,46.33000183,-119.6999969
14501,540.0,OO,OAK,LAX,306544715.0,SWA2597,2013-08-20 21:10:00+00,00:30:00,01:55:00,Light Rain,44.0,48.0,10.0,9.21,9.21,300.0,17356.29723,QXE57O,134,47.43000031,-122.3199997
14502,6350.0,OO,SJC,LAX,306473391.0,SKW2624,2013-08-19 22:55:00+00,17:10:00,18:28:00,Light Rain Showers,55.0,62.0,10.0,6.9,6.9,230.0,17356.29723,AWI4O06,394,40.13000107,-76.15000153
14503,587.0,DL,ATL,SLC,306501730.0,DAL1333,2013-08-20 23:05:00+00,23:05:00,03:10:00,Light Rain,48.0,55.0,10.0,6.9,6.9,260.0,17356.29723,JBU930,390,27.35000038,-81.59999847
14504,830.0,DL,ATL,IAH,306399216.0,SKW5228,2013-08-19 14:54:00+00,13:30:00,15:39:00,Mist,59.0,64.0,8.06287664,4.6,4.6,240.0,18000.0,CHQ6026,349,40.02000046,-74.76999664
14505,47.0,DL,RIC,ATL,306568188.0,DAL1O41,2013-08-20 16:30:00+00,18:22:00,20:02:00,Light Rain,78.0,87.0,6.21,6.71,6.71,90.0,17356.29723,UAL340,426,45.27999878,-122.0500031
14506,549.0,AA,OKC,DFW,308531242.0,AAL1123,2013-09-09 18:20:00+00,23:20:00,00:25:00,Light Drizzle,73.0,75.0,5.9,2.3,2.3,300.0,17356.29723,AAY142,457,36.75,-101.9000015
14507,4747.0,DL,ORD,MSP,306554917.0,EGF3274,2013-08-20 22:50:00+00,17:10:00,18:36:00,Light Thunderstorm Rain,53.0,69.0,10.0,0.0,0.0,90.0,17356.29723,VRD345,451,36.54999924,-108.1999969
14508,702.0,DL,DTW,DCA,306321422.0,AWI3820,2013-08-19 00:22:00+00,16:30:00,18:01:00,Mist,48.0,51.0,10.0,4.6,4.6,280.0,17356.29723,SWA2506,436,35.79999924,-105.6500015
14509,301.0,MQ,SAN,LAX,308441237.0,SKW6333,2013-09-08 21:51:00+00,17:40:00,18:25:00,Mist,64.0,73.0,6.21,13.81,13.81,230.0,17356.29723,GJS3646,496,41.16999817,-98.59999847
14510,6459.0,DL,DFW,ATL,306519929.0,AAL1884,2013-08-20 20:20:00+00,10:45:00,12:55:00,Patches Fog,75.0,84.0,5.9,0.0,0.0,320.0,17356.29723,ASH2844,354,32.72000122,-111.7699966
14511,514.0,DL,ATL,CVG,306500858.0,DAL1955,2013-08-20 21:20:00+00,19:15:00,20:39:00,Rain,55.0,93.0,6.21,14.96,14.96,160.0,17356.29723,AWI4066,289,39.84999847,-74.65000153
14512,1276.0,EV,ATL,TLH,306399894.0,DAL2178,2013-08-19 23:20:00+00,19:38:00,20:42:00,Light Rain Showers,57.0,60.0,10.0,0.0,0.0,200.0,17356.29723,UAL1625,270,40.68000031,-74.37000275
14513,4033.0,VX,SFO,PDX,306471719.0,ASA385,2013-08-19 23:45:00+00,22:30:00,00:15:00,Mist,53.0,62.0,10.0,3.45,3.45,60.0,17356.29723,UAL570,446,36.61999893,-107.5299988
14514,568.0,MQ,MIA,EYW,306350725.0,EGF3501,2013-08-18 20:50:00+00,22:25:00,23:20:00,Mist,73.0,89.0,10.0,0.0,0.0,280.0,17356.29723,SKW4817,176,44.86999893,-93.12999725
14515,3312.0,9K,STL,MWA,307475244.0,KAP31,2013-08-29 18:10:00+00,15:40:00,16:29:00,Light Rain,60.0,69.0,8.06287664,2.24,2.24,350.0,17356.29723,TCF5979,399,43.27999878,-88.91999817
14516,106.0,EV,ORD,MLI,306560292.0,EGF3155,2013-08-20 14:15:00+00,20:07:00,20:56:00,Rain,44.0,66.0,6.21,14.96,14.96,300.0,17356.29723,DAL1174,366,40.52000046,-74.08000183
14517,2714.0,DL,MSP,MCO,306554820.0,DAL1979,2013-08-20 19:30:00+00,19:30:00,22:42:00,Mist,48.0,73.0,10.0,12.66,12.66,240.0,17356.29723,AWE685,498,42.20000076,-120.4000015
14518,755.0,OO,LAX,SFO,306342821.0,AAL1559,2013-08-19 00:50:00+00,14:00:00,15:25:00,Mist,59.0,89.0,5.9,17.26,17.26,20.0,17356.29723,AWE617,326,33.63000107,-111.4000015
14519,4221.0,AA,DFW,PHX,306594562.0,AMF704,2013-08-18 19:50:00+00,16:55:00,19:20:00,Light Rain,51.0,73.0,10.0,13.81,13.81,210.0,17356.29723,VRD121,427,34.97000122,-113.1500015
14520,270.0,DL,LGA,ATL,306545489.0,DAL1647,2013-08-20 15:00:00+00,21:00:00,23:37:00,Light Drizzle,57.0,84.0,5.9,5.75,5.75,60.0,17356.29723,SCX281,232,47.77000046,-122.2799988
14521,1787.0,DL,RDU,ATL,306567712.0,DAL1774,2013-08-20 22:30:00+00,10:00:00,11:18:00,Light Drizzle,53.0,57.0,9.0,0.0,0.0,290.0,17356.29723,JBU597,431,48.15000153,-119.9700012
14522,4122.0,AA,ORD,DCA,306459584.0,AAL496,2013-08-19 11:05:00+00,11:10:00,12:55:00,Showers in the vicinity,75.0,77.0,9.0,3.45,3.45,340.0,34000.0,SIL3996,266,27.62999916,-79.97000122
14523,685.0,DL,ATL,IAH,306300327.0,TCF358O,2013-08-18 17:48:00+00,13:35:00,15:40:00,Thunderstorm reported recently,51.0,55.0,10.0,6.9,6.9,290.0,17356.29723,FFT141,454,32.68000031,-96.93000031
14524,1914.0,AA,DFW,LBB,307713697.0,AAL1685,2013-09-02 01:35:00+00,01:25:00,02:30:00,Fog reported recently,48.0,68.0,5.9,5.75,5.75,260.0,17356.29723,SKW355M,364,44.72999954,-122.6800003
14525,2966.0,VX,EWR,LAX,306424325.0,VRD169,2013-08-19 22:55:00+00,17:00:00,22:55:00,Light Drizzle,46.0,71.0,8.06287664,9.21,9.21,240.0,17356.29723,FLG3451,340,39.54999924,-83.87000275
14526,415.0,AA,LGA,ORD,306343928.0,TCF5957,2013-08-18 23:15:00+00,22:45:00,01:30:00,Showers in the vicinity,48.0,91.0,6.21,8.95,8.95,80.0,17356.29723,AAL1311,394,46.95000076,-121.25
14527,600.0,DL,SLC,JAC,306573940.0,DAL1118,2013-08-21 02:13:00+00,02:11:00,03:12:00,Light Rain,69.0,86.0,5.9,18.41,18.41,240.0,17356.29723,ASQ38O8,223,39.04999924,-77.55000305
14528,111.0,9E,DTW,ATW,306522701.0,FLG3784,2013-08-20 19:35:00+00,00:11:00,01:30:00,Showers in the vicinity,48.0,66.0,10.0,6.9,6.9,220.0,17356.29723,JIA45O2,361,34.97000122,-78.77999878
14529,3560.0,RP,ORD,CVG,306559750.0,LOF3393,2013-08-20 16:13:00+00,12:10:00,13:20:00,Rain,57.0,71.0,10.0,11.51,11.51,990.0,17356.29723,ASA563,453,37.52000046,-119.5800018
14530,469.0,CP,LAX,SFO,306544639.0,VRD927,2013-08-20 18:05:00+00,16:00:00,17:27:00,Mist,44.0,71.0,6.21,6.71,6.71,340.0,17356.29723,AAL1491,355,34.66999817,-95.83000183
14531,1857.0,AA,DFW,DCA,306418736.0,AAL160O,2013-08-19 12:20:00+00,11:30:00,14:15:00,Shallow Fog,82.0,96.0,1.86,9.21,9.21,200.0,17356.29723,RPA3355,271,40.81999969,-73.94999695
14532,445.0,VX,SEA,SFO,306571458.0,UAL224,2013-08-20 14:15:00+00,16:45:00,18:50:00,Mist,64.0,69.0,7.0,0.0,0.0,360.0,17356.29723,SKW389H,284,46.27999878,-122.3700027
14533,833.0,MQ,MSN,ORD,308037717.0,EGF3164,2013-09-04 10:50:00+00,00:45:00,01:35:00,Thunderstorm reported recently,57.0,64.0,5.9,9.21,9.21,240.0,17356.29723,CPZ5821,365,33.45000076,-96.25
14534,754.0,AA,JFK,BOS,306437796.0,AAL1838,2013-08-19 12:30:00+00,12:25:00,13:35:00,Mist,57.0,87.0,6.21,9.21,9.21,230.0,17356.29723,JBU684,406,36.41999817,-76.62000275
14535,4212.0,CP,DTW,MSN,306421777.0,ASQ5277,2013-08-19 17:45:00+00,12:45:00,14:03:00,Fog,78.0,84.0,4.35,4.6,4.6,220.0,17356.29723,DAL1480,481,38.25,-120.2200012
14536,5112.0,VX,SFO,LAX,306369014.0,AAL1740,2013-08-19 02:55:00+00,17:50:00,19:10:00,Mist,53.0,55.0,5.9,16.11,16.11,280.0,17356.29723,EJA587,272,32.93000031,-96.81999969
14537,40.0,OO,MKE,ORD,307153281.0,SKW5393,2013-08-26 10:05:00+00,11:23:00,12:05:00,Patches Fog,28.0,62.0,10.0,0.0,0.0,280.0,18000.0,AAL1544,420,34.09999847,-99.93000031
14538,11.0,MQ,LAX,DEN,306418059.0,EGF3673,2013-08-19 19:00:00+00,19:00:00,21:20:00,Mist,33.0,100.0,6.21,3.45,3.45,280.0,34000.0,SWA116,272,47.56999969,-122.1699982
14539,1222.0,MQ,ORD,MSN,306554419.0,ASQ4206,2013-08-20 16:50:00+00,19:50:00,20:35:00,Mist,50.0,53.0,10.0,8.06,8.06,210.0,17356.29723,EGF3670,255,36.31999969,-86.34999847
14540,1676.0,VX,LAX,SEA,306544600.0,ASA453,2013-08-21 00:55:00+00,19:55:00,22:25:00,Rain,48.0,53.0,8.06287664,3.45,3.45,100.0,17356.29723,EGF3570,314,40.66999817,-73.73000336
14541,3.0,DL,ATL,CHS,306500800.0,DAL73O,2013-08-20 20:25:00+00,21:45:00,23:03:00,Mist,51.0,57.0,5.9,11.51,11.51,320.0,17356.29723,TCF733O,343,40.43000031,-74.58000183
14542,219.0,S5,MSP,IAH,306454309.0,ASQ4154,2013-08-20 00:23:00+00,20:00:00,22:55:00,Mist,71.0,78.0,5.9,2.3,2.3,240.0,17356.29723,JBU285,355,40.75,-73.81999969
14543,1902.0,MQ,PIT,ORD,306564863.0,ASQ6101,2013-08-20 17:19:00+00,23:25:00,01:00:00,Haze,59.0,59.0,0.75,3.45,3.45,290.0,17356.29723,SWA2520,422,36.13000107,-78.27999878
14544,1827.0,DL,ATL,SLC,306399851.0,DAL1835,2013-08-20 01:51:00+00,16:10:00,20:05:00,Haze,59.0,64.0,10.0,6.9,6.9,250.0,17356.29723,EGF2943,446,33.65000153,-95.81999969
14545,7174.0,S5,STL,EWR,306475453.0,ASQ4099,2013-08-19 15:10:00+00,21:49:00,00:19:00,Shallow Fog,59.0,68.0,8.06287664,5.75,5.75,240.0,17356.29723,RPA4897,246,40.72999954,-74.52999878
14546,441.0,EV,TUL,DTW,306481010.0,ASQ5188,2013-08-19 11:00:00+00,22:47:00,01:00:00,Light Rain,60.0,82.0,5.9,6.9,6.9,990.0,17356.29723,SWA1O90,249,40.77000046,-73.77999878
14547,7262.0,AA,ELP,DFW,306227930.0,AAL468,2013-08-17 19:55:00+00,22:45:00,00:25:00,Rain Showers,73.0,77.0,3.73,2.3,2.3,130.0,17356.29723,EGF3277,442,33.83000183,-95.25
14548,1349.0,EV,ATL,JAN,306538154.0,DAL2303,2013-08-20 20:38:00+00,12:14:00,13:34:00,Light Rain,50.0,53.0,6.0,0.0,0.0,170.0,17356.29723,QXE29,140,45.52000046,-122.4499969
14549,780.0,EV,JAN,IAH,308222736.0,ASQ5799,2013-09-06 16:46:00+00,11:00:00,12:16:00,Light Rain,69.0,87.0,10.0,5.75,5.75,240.0,17356.29723,ASH3795,400,43.43000031,-73.37000275
14550,875.0,EV,ATL,CMH,306300030.0,DAL1030,2013-08-19 00:09:00+00,14:10:00,15:50:00,Mist,48.0,64.0,10.0,13.81,13.81,240.0,17356.29723,SWA2236,431,38.13000107,-104.6299973
14551,565.0,DL,IND,ATL,306536768.0,DAL96O,2013-08-20 10:00:00+00,22:20:00,23:55:00,Light Rain,69.0,80.0,5.9,16.11,16.11,250.0,17356.29723,UAL1455,436,36.27000046,-104.4300003
14552,46.0,YX,ORD,MSP,306460147.0,DAL2455,2013-08-19 17:10:00+00,12:50:00,14:05:00,Mist,30.0,82.0,5.9,16.11,16.11,340.0,17356.29723,AAL1660,437,35.08000183,-102.5
14553,4221.0,G7,DTW,IAD,306522937.0,GJS6216,2013-08-20 23:37:00+00,23:35:00,01:07:00,Fog in the vicinity,42.0,62.0,15.0,8.06,8.06,170.0,17356.29723,SKW5614,440,34.02999878,-114.5500031
14554,1308.0,RP,CLE,LGA,306412316.0,EGF3272,2013-08-19 14:45:00+00,13:22:00,15:05:00,Mist,57.0,62.0,10.0,4.6,4.6,210.0,17356.29723,DAL745,430,37.97000122,-117.9800034
14555,1084.0,UA,ORD,EWR,306559917.0,UAL1528,2013-08-20 18:50:00+00,14:44:00,17:00:00,Light Rain,57.0,77.0,6.21,9.21,9.21,290.0,17356.29723,CPZ5780,408,32.06999969,-86.62999725
14556,9006.0,MQ,ORD,EWR,306357694.0,TCF3523,2013-08-19 02:01:00+00,11:35:00,13:30:00,Light Thunderstorm Rain,30.0,75.0,6.21,11.51,11.51,320.0,17356.29723,AAY787,416,33.22999954,-86.76999664
14557,813.0,MQ,DFW,CRP,306516131.0,EGF3123,2013-08-20 14:20:00+00,22:35:00,23:50:00,Rain,42.0,44.0,5.9,20.71,20.71,990.0,17356.29723,AAL1343,413,34.79999924,-82.02999878
14558,607.0,RP,CLE,DTW,306312534.0,FLG4046,2013-08-18 22:00:00+00,17:35:00,18:41:00,Mist,73.0,82.0,5.9,6.9,6.9,280.0,17356.29723,RPA3212,437,31.72999954,-87.27999878
14559,214.0,MQ,ROC,ORD,306468592.0,EGF3083,2013-08-19 10:00:00+00,19:05:00,21:00:00,Haze,50.0,66.0,9.0,6.9,6.9,290.0,17356.29723,NKS226,372,41.95000076,-78.52999878
14560,921.0,DL,MSP,BOS,306352360.0,SCX253,2013-08-18 21:25:00+00,15:00:00,17:55:00,Mist,44.0,71.0,10.0,8.06,8.06,150.0,17356.29723,PDT4477,191,37.77000046,-75.87999725
14561,1990.0,EV,ATL,TRI,306501793.0,ASQ5186,2013-08-20 17:35:00+00,21:28:00,22:32:00,Rain Showers reported recently,71.0,87.0,10.0,6.9,6.9,260.0,17356.29723,ASH2859,412,34.65000153,-82.27999878
14562,389.0,DL,SLC,PDX,306462250.0,DAL1194,2013-08-19 21:00:00+00,14:32:00,16:21:00,Light Rain,46.0,71.0,10.0,3.45,3.45,160.0,17356.29723,FLG3307,423,38.5,-78.75
14563,6351.0,AA,DFW,AUS,306318609.0,AAL1731,2013-08-18 22:20:00+00,20:30:00,21:30:00,Haze,44.0,53.0,10.0,3.45,3.45,270.0,6000.0,UAL338,444,31.37999916,-88.31999969
14564,850.0,VX,FLL,LAX,306425706.0,VRD321,2013-08-19 11:20:00+00,11:15:00,16:45:00,Fog,51.0,60.0,6.21,12.66,12.66,350.0,17356.29723,SWA17O,374,33.77000046,-77.59999847
14565,2508.0,MQ,ORD,DSM,306124008.0,EGF2969,2013-08-16 19:10:00+00,02:40:00,03:50:00,Light Rain Showers,75.0,84.0,10.0,4.6,4.6,260.0,17356.29723,OPT702,503,32.97000122,-83.91999817
14566,5332.0,EV,ECP,ATL,306524504.0,ASQ4958,2013-08-20 22:25:00+00,11:15:00,12:21:00,Mist,15.0,37.0,5.9,9.21,9.21,170.0,17356.29723,DAL1972,393,37.38000107,-75.93000031
14567,6330.0,AA,SNA,DFW,306418644.0,AAL1554,2013-08-19 20:15:00+00,14:30:00,17:30:00,Fog,71.0,73.0,6.0,0.0,0.0,310.0,17356.29723,DAL824,323,42.04999924,-83.22000122
14568,640.0,OO,SFO,LAX,306369013.0,AAL1978,2013-08-19 00:45:00+00,20:30:00,21:58:00,Light Rain,42.0,105.0,5.9,4.6,4.6,160.0,17356.29723,ASQ2542,389,32.40000153,-96.48000336
14569,597.0,9E,MSP,IND,306554748.0,DAL972,2013-08-20 22:25:00+00,12:05:00,13:44:00,Shallow Fog,64.0,86.0,6.21,6.9,6.9,270.0,17356.29723,ASH2854,459,38.36999893,-79.51999664
